generation, x, y, fitness
0, 35,4, 13
0, 36,4, 12
0, 37,4, 12
0, 38,4, 14
0, 39,4, 14
1, 0,0, 12
1, 1,0, 12
1, 2,0, 14
1, 3,0, 13
1, 4,0, 14
1, 5,0, 15
1, 6,0, 15
1, 7,0, 12
1, 8,0, 13
1, 9,0, 14
1, 10,0, 14
1, 11,0, 13
1, 12,0, 14
1, 13,0, 14
1, 14,0, 12
1, 15,0, 13
1, 16,0, 13
1, 17,0, 12
1, 18,0, 13
1, 19,0, 11
1, 20,0, 13
1, 21,0, 13
1, 22,0, 13
1, 23,0, 14
1, 24,0, 14
1, 25,0, 12
1, 26,0, 12
1, 27,0, 12
1, 28,0, 14
1, 29,0, 13
1, 30,0, 14
1, 31,0, 14
1, 32,0, 13
1, 33,0, 14
1, 34,0, 13
1, 35,0, 14
1, 36,0, 12
1, 37,0, 14
1, 38,0, 12
1, 39,0, 13
1, 0,1, 12
1, 1,1, 13
1, 2,1, 15
1, 3,1, 13
1, 4,1, 13
1, 5,1, 14
1, 6,1, 14
1, 7,1, 13
1, 8,1, 11
1, 9,1, 12
1, 10,1, 12
1, 11,1, 12
1, 12,1, 11
1, 13,1, 12
1, 14,1, 12
1, 15,1, 11
1, 16,1, 12
1, 17,1, 10
1, 18,1, 12
1, 19,1, 12
1, 20,1, 14
1, 21,1, 14
1, 22,1, 15
1, 23,1, 15
1, 24,1, 13
1, 25,1, 14
1, 26,1, 10
1, 27,1, 11
1, 28,1, 11
1, 29,1, 13
1, 30,1, 14
1, 31,1, 14
1, 32,1, 12
1, 33,1, 12
1, 34,1, 14
1, 35,1, 13
1, 36,1, 14
1, 37,1, 12
1, 38,1, 14
1, 39,1, 14
1, 0,2, 11
1, 1,2, 14
1, 2,2, 14
1, 3,2, 14
1, 4,2, 13
1, 5,2, 14
1, 6,2, 12
1, 7,2, 13
1, 8,2, 12
1, 9,2, 13
1, 10,2, 14
1, 11,2, 14
1, 12,2, 12
1, 13,2, 12
1, 14,2, 12
1, 15,2, 14
1, 16,2, 11
1, 17,2, 12
1, 18,2, 14
1, 19,2, 13
1, 20,2, 13
1, 21,2, 12
1, 22,2, 15
1, 23,2, 13
1, 24,2, 14
1, 25,2, 14
1, 26,2, 12
1, 27,2, 13
1, 28,2, 13
1, 29,2, 13
1, 30,2, 12
1, 31,2, 14
1, 32,2, 11
1, 33,2, 14
1, 34,2, 14
1, 35,2, 11
1, 36,2, 15
1, 37,2, 13
1, 38,2, 14
1, 39,2, 14
1, 0,3, 13
1, 1,3, 13
1, 2,3, 14
1, 3,3, 15
1, 4,3, 14
1, 5,3, 13
1, 6,3, 12
1, 7,3, 10
1, 8,3, 13
1, 9,3, 14
1, 10,3, 14
1, 11,3, 11
1, 12,3, 14
1, 13,3, 11
1, 14,3, 14
1, 15,3, 12
1, 16,3, 13
1, 17,3, 15
1, 18,3, 13
1, 19,3, 13
1, 20,3, 15
1, 21,3, 13
1, 22,3, 10
1, 23,3, 12
1, 24,3, 12
1, 25,3, 14
1, 26,3, 12
1, 27,3, 13
1, 28,3, 13
1, 29,3, 15
1, 30,3, 12
1, 31,3, 13
1, 32,3, 12
1, 33,3, 14
1, 34,3, 14
1, 35,3, 12
1, 36,3, 13
1, 37,3, 11
1, 38,3, 13
1, 39,3, 14
1, 0,4, 14
1, 1,4, 14
1, 2,4, 13
1, 3,4, 15
1, 4,4, 15
1, 5,4, 15
1, 6,4, 14
1, 7,4, 13
1, 8,4, 14
1, 9,4, 13
1, 10,4, 11
1, 11,4, 11
1, 12,4, 13
1, 13,4, 14
1, 14,4, 11
1, 15,4, 12
1, 16,4, 12
1, 17,4, 13
1, 18,4, 14
1, 19,4, 12
1, 20,4, 11
1, 21,4, 14
1, 22,4, 12
1, 23,4, 10
1, 24,4, 12
1, 25,4, 10
1, 26,4, 13
1, 27,4, 13
1, 28,4, 13
1, 29,4, 13
1, 30,4, 12
1, 31,4, 12
1, 32,4, 13
1, 33,4, 12
1, 34,4, 13
1, 35,4, 14
1, 36,4, 11
1, 37,4, 11
1, 38,4, 13
1, 39,4, 13
