generation, x, y, fitness
0, 36,3, 10
0, 37,3, 11
0, 38,3, 11
0, 39,3, 11
0, 0,4, 13
0, 1,4, 10
0, 2,4, 14
0, 3,4, 14
0, 4,4, 10
0, 5,4, 14
0, 6,4, 10
0, 7,4, 11
0, 8,4, 13
0, 9,4, 13
0, 10,4, 13
0, 11,4, 11
0, 12,4, 12
0, 13,4, 13
0, 14,4, 12
0, 15,4, 11
0, 16,4, 14
0, 17,4, 11
0, 18,4, 10
0, 19,4, 11
0, 20,4, 13
0, 21,4, 10
0, 22,4, 10
0, 23,4, 13
0, 24,4, 10
0, 25,4, 10
0, 26,4, 14
0, 27,4, 12
0, 28,4, 13
0, 29,4, 10
0, 30,4, 10
0, 31,4, 14
0, 32,4, 12
0, 33,4, 12
0, 34,4, 14
0, 35,4, 12
0, 36,4, 12
0, 37,4, 10
0, 38,4, 10
0, 39,4, 12
1, 0,0, 12
1, 1,0, 10
1, 2,0, 14
1, 3,0, 12
1, 4,0, 13
1, 5,0, 14
1, 6,0, 13
1, 7,0, 14
1, 8,0, 14
1, 9,0, 13
1, 10,0, 14
1, 11,0, 12
1, 12,0, 13
1, 13,0, 15
1, 14,0, 12
1, 15,0, 10
1, 16,0, 10
1, 17,0, 14
1, 18,0, 13
1, 19,0, 13
1, 20,0, 10
1, 21,0, 14
1, 22,0, 14
1, 23,0, 14
1, 24,0, 12
1, 25,0, 14
1, 26,0, 10
1, 27,0, 12
1, 28,0, 10
1, 29,0, 13
1, 30,0, 11
1, 31,0, 13
1, 32,0, 14
1, 33,0, 13
1, 34,0, 11
1, 35,0, 15
1, 36,0, 11
1, 37,0, 14
1, 38,0, 14
1, 39,0, 13
1, 0,1, 14
1, 1,1, 10
1, 2,1, 10
1, 3,1, 13
1, 4,1, 11
1, 5,1, 12
1, 6,1, 14
1, 7,1, 14
1, 8,1, 14
1, 9,1, 12
1, 10,1, 14
1, 11,1, 14
1, 12,1, 11
1, 13,1, 14
1, 14,1, 14
1, 15,1, 12
1, 16,1, 14
1, 17,1, 12
1, 18,1, 10
1, 19,1, 13
1, 20,1, 13
1, 21,1, 14
1, 22,1, 14
1, 23,1, 12
1, 24,1, 10
1, 25,1, 11
1, 26,1, 9
1, 27,1, 11
1, 28,1, 13
1, 29,1, 13
1, 30,1, 10
1, 31,1, 13
1, 32,1, 11
1, 33,1, 12
1, 34,1, 14
1, 35,1, 14
1, 36,1, 13
1, 37,1, 14
1, 38,1, 13
1, 39,1, 13
1, 0,2, 13
1, 1,2, 10
1, 2,2, 14
1, 3,2, 11
1, 4,2, 14
1, 5,2, 10
1, 6,2, 14
1, 7,2, 11
1, 8,2, 11
1, 9,2, 13
1, 10,2, 15
1, 11,2, 12
1, 12,2, 14
1, 13,2, 13
1, 14,2, 14
1, 15,2, 14
1, 16,2, 11
1, 17,2, 12
1, 18,2, 14
1, 19,2, 14
1, 20,2, 12
1, 21,2, 12
1, 22,2, 12
1, 23,2, 11
1, 24,2, 14
1, 25,2, 14
1, 26,2, 10
1, 27,2, 13
1, 28,2, 12
1, 29,2, 13
1, 30,2, 11
1, 31,2, 15
1, 32,2, 11
1, 33,2, 9
1, 34,2, 13
1, 35,2, 14
1, 36,2, 14
1, 37,2, 15
1, 38,2, 13
1, 39,2, 10
1, 0,3, 13
1, 1,3, 12
1, 2,3, 13
1, 3,3, 13
1, 4,3, 11
1, 5,3, 14
1, 6,3, 13
1, 7,3, 11
1, 8,3, 11
1, 9,3, 13
1, 10,3, 12
1, 11,3, 13
1, 12,3, 11
1, 13,3, 12
1, 14,3, 14
1, 15,3, 12
1, 16,3, 10
1, 17,3, 11
1, 18,3, 13
1, 19,3, 13
1, 20,3, 13
1, 21,3, 15
1, 22,3, 12
1, 23,3, 10
1, 24,3, 13
1, 25,3, 14
1, 26,3, 14
1, 27,3, 12
1, 28,3, 12
1, 29,3, 13
1, 30,3, 14
1, 31,3, 14
1, 32,3, 12
1, 33,3, 12
1, 34,3, 10
1, 35,3, 11
1, 36,3, 13
1, 37,3, 14
1, 38,3, 13
1, 39,3, 12
1, 0,4, 13
1, 1,4, 12
1, 2,4, 13
1, 3,4, 13
1, 4,4, 13
1, 5,4, 15
1, 6,4, 14
1, 7,4, 10
1, 8,4, 12
1, 9,4, 14
1, 10,4, 14
1, 11,4, 13
1, 12,4, 14
1, 13,4, 14
1, 14,4, 13
1, 15,4, 14
1, 16,4, 11
1, 17,4, 10
1, 18,4, 12
1, 19,4, 13
1, 20,4, 14
1, 21,4, 14
1, 22,4, 13
1, 23,4, 13
1, 24,4, 11
1, 25,4, 15
1, 26,4, 15
1, 27,4, 14
1, 28,4, 11
1, 29,4, 13
1, 30,4, 12
1, 31,4, 11
1, 32,4, 13
1, 33,4, 12
1, 34,4, 13
1, 35,4, 13
1, 36,4, 12
1, 37,4, 10
1, 38,4, 14
1, 39,4, 12
2, 0,0, 13
2, 1,0, 13
2, 2,0, 13
2, 3,0, 10
2, 4,0, 13
2, 5,0, 13
2, 6,0, 15
2, 7,0, 13
2, 8,0, 14
2, 9,0, 14
2, 10,0, 14
2, 11,0, 13
2, 12,0, 14
2, 13,0, 13
2, 14,0, 11
2, 15,0, 14
2, 16,0, 13
2, 17,0, 14
2, 18,0, 15
2, 19,0, 14
2, 20,0, 15
2, 21,0, 12
2, 22,0, 13
2, 23,0, 10
2, 24,0, 11
2, 25,0, 12
2, 26,0, 12
2, 27,0, 12
2, 28,0, 14
2, 29,0, 14
2, 30,0, 13
2, 31,0, 14
2, 32,0, 14
2, 33,0, 12
2, 34,0, 14
2, 35,0, 11
2, 36,0, 13
2, 37,0, 13
2, 38,0, 14
2, 39,0, 13
2, 0,1, 13
2, 1,1, 13
2, 2,1, 13
2, 3,1, 14
2, 4,1, 13
2, 5,1, 14
2, 6,1, 15
2, 7,1, 13
2, 8,1, 12
2, 9,1, 14
2, 10,1, 14
2, 11,1, 13
2, 12,1, 11
2, 13,1, 14
2, 14,1, 11
2, 15,1, 13
2, 16,1, 11
2, 17,1, 12
2, 18,1, 13
2, 19,1, 15
2, 20,1, 14
2, 21,1, 15
2, 22,1, 14
2, 23,1, 12
2, 24,1, 14
2, 25,1, 14
2, 26,1, 13
2, 27,1, 14
2, 28,1, 13
2, 29,1, 14
2, 30,1, 13
2, 31,1, 13
2, 32,1, 13
2, 33,1, 14
2, 34,1, 13
2, 35,1, 11
2, 36,1, 11
2, 37,1, 15
2, 38,1, 15
2, 39,1, 13
2, 0,2, 12
2, 1,2, 14
2, 2,2, 14
2, 3,2, 13
2, 4,2, 13
2, 5,2, 14
2, 6,2, 13
2, 7,2, 13
2, 8,2, 14
2, 9,2, 10
2, 10,2, 10
2, 11,2, 13
2, 12,2, 14
2, 13,2, 13
2, 14,2, 14
2, 15,2, 12
2, 16,2, 13
2, 17,2, 12
2, 18,2, 13
2, 19,2, 15
2, 20,2, 12
2, 21,2, 13
2, 22,2, 13
2, 23,2, 12
2, 24,2, 13
2, 25,2, 14
2, 26,2, 12
2, 27,2, 14
2, 28,2, 15
2, 29,2, 14
2, 30,2, 14
2, 31,2, 15
2, 32,2, 14
2, 33,2, 11
2, 34,2, 13
2, 35,2, 12
2, 36,2, 13
2, 37,2, 15
2, 38,2, 15
2, 39,2, 14
2, 0,3, 13
2, 1,3, 14
2, 2,3, 13
2, 3,3, 11
2, 4,3, 10
2, 5,3, 12
2, 6,3, 12
2, 7,3, 13
2, 8,3, 15
2, 9,3, 11
2, 10,3, 14
2, 11,3, 12
2, 12,3, 12
2, 13,3, 12
2, 14,3, 14
2, 15,3, 12
2, 16,3, 12
2, 17,3, 11
2, 18,3, 13
2, 19,3, 13
2, 20,3, 13
2, 21,3, 14
2, 22,3, 15
2, 23,3, 14
2, 24,3, 14
2, 25,3, 11
2, 26,3, 11
2, 27,3, 12
2, 28,3, 14
2, 29,3, 13
2, 30,3, 14
2, 31,3, 14
2, 32,3, 14
2, 33,3, 15
2, 34,3, 12
2, 35,3, 13
2, 36,3, 12
2, 37,3, 11
2, 38,3, 13
2, 39,3, 12
2, 0,4, 13
2, 1,4, 10
2, 2,4, 13
2, 3,4, 11
2, 4,4, 14
2, 5,4, 12
2, 6,4, 13
2, 7,4, 14
2, 8,4, 11
2, 9,4, 13
2, 10,4, 13
2, 11,4, 13
2, 12,4, 12
2, 13,4, 13
2, 14,4, 13
2, 15,4, 12
2, 16,4, 11
2, 17,4, 13
2, 18,4, 11
2, 19,4, 14
2, 20,4, 14
2, 21,4, 11
2, 22,4, 14
2, 23,4, 13
2, 24,4, 15
2, 25,4, 13
2, 26,4, 11
2, 27,4, 15
2, 28,4, 14
2, 29,4, 13
2, 30,4, 13
2, 31,4, 13
2, 32,4, 14
2, 33,4, 12
2, 34,4, 12
2, 35,4, 13
2, 36,4, 13
2, 37,4, 11
2, 38,4, 12
2, 39,4, 12
