generation, x, y, fitness
0, 29,4, 14
0, 30,4, 10
0, 31,4, 11
0, 32,4, 12
0, 33,4, 13
0, 34,4, 13
0, 35,4, 10
0, 36,4, 11
0, 37,4, 13
0, 38,4, 12
0, 39,4, 13
1, 0,0, 11
1, 1,0, 14
1, 2,0, 15
1, 3,0, 12
1, 4,0, 14
1, 5,0, 12
1, 6,0, 15
1, 7,0, 14
1, 8,0, 15
1, 9,0, 14
1, 10,0, 12
1, 11,0, 14
1, 12,0, 14
1, 13,0, 12
1, 14,0, 13
1, 15,0, 14
1, 16,0, 13
1, 17,0, 11
1, 18,0, 14
1, 19,0, 14
1, 20,0, 13
1, 21,0, 12
1, 22,0, 13
1, 23,0, 14
1, 24,0, 12
1, 25,0, 11
1, 26,0, 12
1, 27,0, 13
1, 28,0, 15
1, 29,0, 11
1, 30,0, 12
1, 31,0, 13
1, 32,0, 14
1, 33,0, 13
1, 34,0, 14
1, 35,0, 14
1, 36,0, 10
1, 37,0, 11
1, 38,0, 11
1, 39,0, 12
1, 0,1, 14
1, 1,1, 13
1, 2,1, 15
1, 3,1, 12
1, 4,1, 12
1, 5,1, 13
1, 6,1, 14
1, 7,1, 13
1, 8,1, 13
1, 9,1, 13
1, 10,1, 14
1, 11,1, 13
1, 12,1, 12
1, 13,1, 12
1, 14,1, 14
1, 15,1, 11
1, 16,1, 14
1, 17,1, 15
1, 18,1, 12
1, 19,1, 13
1, 20,1, 14
1, 21,1, 14
1, 22,1, 13
1, 23,1, 13
1, 24,1, 11
1, 25,1, 12
1, 26,1, 13
1, 27,1, 10
1, 28,1, 14
1, 29,1, 14
1, 30,1, 14
1, 31,1, 13
1, 32,1, 14
1, 33,1, 14
1, 34,1, 14
1, 35,1, 13
1, 36,1, 14
1, 37,1, 13
1, 38,1, 13
1, 39,1, 12
1, 0,2, 13
1, 1,2, 13
1, 2,2, 13
1, 3,2, 14
1, 4,2, 14
1, 5,2, 15
1, 6,2, 11
1, 7,2, 10
1, 8,2, 12
1, 9,2, 13
1, 10,2, 12
1, 11,2, 12
1, 12,2, 14
1, 13,2, 13
1, 14,2, 12
1, 15,2, 14
1, 16,2, 14
1, 17,2, 12
1, 18,2, 13
1, 19,2, 12
1, 20,2, 13
1, 21,2, 10
1, 22,2, 14
1, 23,2, 11
1, 24,2, 12
1, 25,2, 14
1, 26,2, 15
1, 27,2, 15
1, 28,2, 14
1, 29,2, 13
1, 30,2, 14
1, 31,2, 12
1, 32,2, 13
1, 33,2, 12
1, 34,2, 13
1, 35,2, 10
1, 36,2, 11
1, 37,2, 13
1, 38,2, 14
1, 39,2, 13
1, 0,3, 11
1, 1,3, 12
1, 2,3, 12
1, 3,3, 14
1, 4,3, 13
1, 5,3, 14
1, 6,3, 14
1, 7,3, 11
1, 8,3, 11
1, 9,3, 12
1, 10,3, 13
1, 11,3, 13
1, 12,3, 13
1, 13,3, 13
1, 14,3, 14
1, 15,3, 15
1, 16,3, 14
1, 17,3, 13
1, 18,3, 11
1, 19,3, 14
1, 20,3, 14
1, 21,3, 12
1, 22,3, 14
1, 23,3, 12
1, 24,3, 11
1, 25,3, 15
1, 26,3, 14
1, 27,3, 13
1, 28,3, 14
1, 29,3, 12
1, 30,3, 13
1, 31,3, 12
1, 32,3, 11
1, 33,3, 11
1, 34,3, 12
1, 35,3, 14
1, 36,3, 14
1, 37,3, 13
1, 38,3, 13
1, 39,3, 10
1, 0,4, 14
1, 1,4, 12
1, 2,4, 12
1, 3,4, 14
1, 4,4, 13
1, 5,4, 14
1, 6,4, 12
1, 7,4, 15
1, 8,4, 13
1, 9,4, 12
1, 10,4, 13
1, 11,4, 12
1, 12,4, 12
1, 13,4, 12
1, 14,4, 10
1, 15,4, 11
1, 16,4, 12
1, 17,4, 14
1, 18,4, 12
1, 19,4, 14
1, 20,4, 12
1, 21,4, 14
1, 22,4, 14
1, 23,4, 12
1, 24,4, 13
1, 25,4, 13
1, 26,4, 14
1, 27,4, 14
1, 28,4, 10
1, 29,4, 14
1, 30,4, 12
1, 31,4, 12
1, 32,4, 13
1, 33,4, 13
1, 34,4, 13
1, 35,4, 12
1, 36,4, 13
1, 37,4, 13
1, 38,4, 14
1, 39,4, 13
2, 0,0, 14
2, 1,0, 15
2, 2,0, 15
2, 3,0, 13
2, 4,0, 14
2, 5,0, 14
2, 6,0, 15
2, 7,0, 14
2, 8,0, 15
2, 9,0, 14
2, 10,0, 14
2, 11,0, 14
2, 12,0, 14
2, 13,0, 14
2, 14,0, 13
2, 15,0, 14
2, 16,0, 13
2, 17,0, 14
2, 18,0, 14
2, 19,0, 14
2, 20,0, 13
2, 21,0, 14
2, 22,0, 14
2, 23,0, 14
2, 24,0, 12
2, 25,0, 13
2, 26,0, 12
2, 27,0, 13
2, 28,0, 15
2, 29,0, 14
2, 30,0, 14
2, 31,0, 15
2, 32,0, 14
2, 33,0, 15
2, 34,0, 15
2, 35,0, 15
2, 36,0, 11
2, 37,0, 13
2, 38,0, 12
2, 39,0, 12
2, 0,1, 15
2, 1,1, 14
2, 2,1, 15
2, 3,1, 13
2, 4,1, 14
2, 5,1, 13
2, 6,1, 14
2, 7,1, 13
2, 8,1, 14
2, 9,1, 13
2, 10,1, 14
2, 11,1, 14
2, 12,1, 14
2, 13,1, 13
2, 14,1, 14
2, 15,1, 13
2, 16,1, 14
2, 17,1, 15
2, 18,1, 12
2, 19,1, 13
2, 20,1, 14
2, 21,1, 15
2, 22,1, 14
2, 23,1, 14
2, 24,1, 11
2, 25,1, 12
2, 26,1, 13
2, 27,1, 13
2, 28,1, 15
2, 29,1, 14
2, 30,1, 15
2, 31,1, 13
2, 32,1, 15
2, 33,1, 14
2, 34,1, 14
2, 35,1, 15
2, 36,1, 14
2, 37,1, 13
2, 38,1, 15
2, 39,1, 14
2, 0,2, 14
2, 1,2, 14
2, 2,2, 14
2, 3,2, 14
2, 4,2, 15
2, 5,2, 15
2, 6,2, 14
2, 7,2, 11
2, 8,2, 12
2, 9,2, 14
2, 10,2, 12
2, 11,2, 12
2, 12,2, 14
2, 13,2, 14
2, 14,2, 14
2, 15,2, 15
2, 16,2, 15
2, 17,2, 14
2, 18,2, 14
2, 19,2, 12
2, 20,2, 15
2, 21,2, 13
2, 22,2, 14
2, 23,2, 12
2, 24,2, 13
2, 25,2, 14
2, 26,2, 15
2, 27,2, 15
2, 28,2, 14
2, 29,2, 13
2, 30,2, 15
2, 31,2, 12
2, 32,2, 13
2, 33,2, 14
2, 34,2, 13
2, 35,2, 11
2, 36,2, 13
2, 37,2, 13
2, 38,2, 14
2, 39,2, 14
2, 0,3, 13
2, 1,3, 12
2, 2,3, 14
2, 3,3, 14
2, 4,3, 14
2, 5,3, 15
2, 6,3, 14
2, 7,3, 14
2, 8,3, 14
2, 9,3, 12
2, 10,3, 13
2, 11,3, 13
2, 12,3, 14
2, 13,3, 13
2, 14,3, 14
2, 15,3, 15
2, 16,3, 14
2, 17,3, 13
2, 18,3, 13
2, 19,3, 15
2, 20,3, 15
2, 21,3, 12
2, 22,3, 14
2, 23,3, 12
2, 24,3, 12
2, 25,3, 15
2, 26,3, 14
2, 27,3, 13
2, 28,3, 15
2, 29,3, 14
2, 30,3, 13
2, 31,3, 12
2, 32,3, 11
2, 33,3, 12
2, 34,3, 13
2, 35,3, 15
2, 36,3, 15
2, 37,3, 14
2, 38,3, 13
2, 39,3, 13
2, 0,4, 14
2, 1,4, 13
2, 2,4, 12
2, 3,4, 14
2, 4,4, 14
2, 5,4, 15
2, 6,4, 13
2, 7,4, 15
2, 8,4, 14
2, 9,4, 12
2, 10,4, 14
2, 11,4, 13
2, 12,4, 12
2, 13,4, 13
2, 14,4, 12
2, 15,4, 12
2, 16,4, 15
2, 17,4, 15
2, 18,4, 14
2, 19,4, 15
2, 20,4, 14
2, 21,4, 15
2, 22,4, 14
2, 23,4, 13
2, 24,4, 13
2, 25,4, 15
2, 26,4, 15
2, 27,4, 15
2, 28,4, 13
2, 29,4, 14
2, 30,4, 13
2, 31,4, 12
2, 32,4, 13
2, 33,4, 14
2, 34,4, 15
2, 35,4, 14
2, 36,4, 14
2, 37,4, 14
2, 38,4, 14
2, 39,4, 14
3, 0,0, 15
3, 1,0, 15
3, 2,0, 15
3, 3,0, 14
3, 4,0, 14
3, 5,0, 14
3, 6,0, 15
3, 7,0, 15
3, 8,0, 15
3, 9,0, 15
3, 10,0, 14
3, 11,0, 15
3, 12,0, 15
3, 13,0, 14
3, 14,0, 15
3, 15,0, 14
3, 16,0, 14
3, 17,0, 14
3, 18,0, 14
3, 19,0, 15
3, 20,0, 15
3, 21,0, 15
3, 22,0, 15
3, 23,0, 15
3, 24,0, 14
3, 25,0, 13
3, 26,0, 12
3, 27,0, 13
3, 28,0, 15
3, 29,0, 15
3, 30,0, 15
3, 31,0, 15
3, 32,0, 15
3, 33,0, 15
3, 34,0, 15
3, 35,0, 15
3, 36,0, 12
3, 37,0, 13
3, 38,0, 14
3, 39,0, 15
3, 0,1, 15
3, 1,1, 15
3, 2,1, 15
3, 3,1, 15
3, 4,1, 15
3, 5,1, 14
3, 6,1, 15
3, 7,1, 13
3, 8,1, 15
3, 9,1, 13
3, 10,1, 15
3, 11,1, 15
3, 12,1, 15
3, 13,1, 15
3, 14,1, 15
3, 15,1, 15
3, 16,1, 15
3, 17,1, 15
3, 18,1, 14
3, 19,1, 13
3, 20,1, 14
3, 21,1, 15
3, 22,1, 15
3, 23,1, 15
3, 24,1, 14
3, 25,1, 13
3, 26,1, 14
3, 27,1, 15
3, 28,1, 15
3, 29,1, 14
3, 30,1, 15
3, 31,1, 14
3, 32,1, 15
3, 33,1, 15
3, 34,1, 15
3, 35,1, 15
3, 36,1, 14
3, 37,1, 13
3, 38,1, 15
3, 39,1, 14
3, 0,2, 14
3, 1,2, 14
3, 2,2, 15
3, 3,2, 15
3, 4,2, 15
3, 5,2, 15
3, 6,2, 14
3, 7,2, 13
3, 8,2, 14
3, 9,2, 14
3, 10,2, 14
3, 11,2, 13
3, 12,2, 14
3, 13,2, 14
3, 14,2, 14
3, 15,2, 15
3, 16,2, 15
3, 17,2, 14
3, 18,2, 14
3, 19,2, 12
3, 20,2, 15
3, 21,2, 15
3, 22,2, 15
3, 23,2, 14
3, 24,2, 13
3, 25,2, 14
3, 26,2, 15
3, 27,2, 15
3, 28,2, 15
3, 29,2, 13
3, 30,2, 15
3, 31,2, 14
3, 32,2, 13
3, 33,2, 14
3, 34,2, 15
3, 35,2, 12
3, 36,2, 15
3, 37,2, 13
3, 38,2, 14
3, 39,2, 15
3, 0,3, 14
3, 1,3, 13
3, 2,3, 15
3, 3,3, 14
3, 4,3, 15
3, 5,3, 15
3, 6,3, 14
3, 7,3, 14
3, 8,3, 14
3, 9,3, 12
3, 10,3, 13
3, 11,3, 13
3, 12,3, 14
3, 13,3, 15
3, 14,3, 14
3, 15,3, 15
3, 16,3, 14
3, 17,3, 15
3, 18,3, 14
3, 19,3, 15
3, 20,3, 15
3, 21,3, 14
3, 22,3, 15
3, 23,3, 13
3, 24,3, 12
3, 25,3, 15
3, 26,3, 14
3, 27,3, 15
3, 28,3, 15
3, 29,3, 15
3, 30,3, 13
3, 31,3, 13
3, 32,3, 13
3, 33,3, 14
3, 34,3, 15
3, 35,3, 15
3, 36,3, 15
3, 37,3, 15
3, 38,3, 14
3, 39,3, 13
3, 0,4, 14
3, 1,4, 14
3, 2,4, 12
3, 3,4, 14
3, 4,4, 15
3, 5,4, 15
3, 6,4, 15
3, 7,4, 15
3, 8,4, 14
3, 9,4, 14
3, 10,4, 14
3, 11,4, 14
3, 12,4, 12
3, 13,4, 14
3, 14,4, 14
3, 15,4, 14
3, 16,4, 15
3, 17,4, 15
3, 18,4, 14
3, 19,4, 15
3, 20,4, 14
3, 21,4, 15
3, 22,4, 14
3, 23,4, 13
3, 24,4, 15
3, 25,4, 15
3, 26,4, 15
3, 27,4, 15
3, 28,4, 15
3, 29,4, 14
3, 30,4, 13
3, 31,4, 14
3, 32,4, 14
3, 33,4, 14
3, 34,4, 15
3, 35,4, 15
3, 36,4, 15
3, 37,4, 15
3, 38,4, 14
3, 39,4, 14
4, 0,0, 15
4, 1,0, 15
4, 2,0, 15
4, 3,0, 14
4, 4,0, 15
4, 5,0, 15
4, 6,0, 15
4, 7,0, 15
4, 8,0, 15
4, 9,0, 15
4, 10,0, 14
4, 11,0, 15
4, 12,0, 15
4, 13,0, 15
4, 14,0, 15
4, 15,0, 15
4, 16,0, 14
4, 17,0, 15
4, 18,0, 14
4, 19,0, 15
4, 20,0, 15
4, 21,0, 15
4, 22,0, 15
4, 23,0, 15
4, 24,0, 15
4, 25,0, 14
4, 26,0, 14
4, 27,0, 14
4, 28,0, 15
4, 29,0, 15
4, 30,0, 15
4, 31,0, 15
4, 32,0, 15
4, 33,0, 15
4, 34,0, 15
4, 35,0, 15
4, 36,0, 14
4, 37,0, 13
4, 38,0, 15
4, 39,0, 15
4, 0,1, 15
4, 1,1, 15
4, 2,1, 15
4, 3,1, 15
4, 4,1, 15
4, 5,1, 15
4, 6,1, 15
4, 7,1, 14
4, 8,1, 15
4, 9,1, 15
4, 10,1, 15
4, 11,1, 15
4, 12,1, 15
4, 13,1, 15
4, 14,1, 15
4, 15,1, 15
4, 16,1, 15
4, 17,1, 15
4, 18,1, 14
4, 19,1, 15
4, 20,1, 14
4, 21,1, 15
4, 22,1, 15
4, 23,1, 15
4, 24,1, 15
4, 25,1, 13
4, 26,1, 14
4, 27,1, 15
4, 28,1, 15
4, 29,1, 15
4, 30,1, 15
4, 31,1, 15
4, 32,1, 15
4, 33,1, 15
4, 34,1, 15
4, 35,1, 15
4, 36,1, 14
4, 37,1, 13
4, 38,1, 15
4, 39,1, 14
4, 0,2, 14
4, 1,2, 15
4, 2,2, 15
4, 3,2, 15
4, 4,2, 15
4, 5,2, 15
4, 6,2, 14
4, 7,2, 14
4, 8,2, 14
4, 9,2, 15
4, 10,2, 14
4, 11,2, 14
4, 12,2, 15
4, 13,2, 15
4, 14,2, 14
4, 15,2, 15
4, 16,2, 15
4, 17,2, 15
4, 18,2, 14
4, 19,2, 14
4, 20,2, 15
4, 21,2, 15
4, 22,2, 15
4, 23,2, 14
4, 24,2, 14
4, 25,2, 14
4, 26,2, 15
4, 27,2, 15
4, 28,2, 15
4, 29,2, 14
4, 30,2, 15
4, 31,2, 15
4, 32,2, 15
4, 33,2, 14
4, 34,2, 15
4, 35,2, 14
4, 36,2, 15
4, 37,2, 15
4, 38,2, 15
4, 39,2, 15
4, 0,3, 15
4, 1,3, 15
4, 2,3, 15
4, 3,3, 14
4, 4,3, 15
4, 5,3, 15
4, 6,3, 14
4, 7,3, 15
4, 8,3, 14
4, 9,3, 14
4, 10,3, 14
4, 11,3, 13
4, 12,3, 14
4, 13,3, 15
4, 14,3, 15
4, 15,3, 15
4, 16,3, 15
4, 17,3, 15
4, 18,3, 15
4, 19,3, 15
4, 20,3, 15
4, 21,3, 14
4, 22,3, 15
4, 23,3, 15
4, 24,3, 12
4, 25,3, 15
4, 26,3, 14
4, 27,3, 15
4, 28,3, 15
4, 29,3, 15
4, 30,3, 13
4, 31,3, 14
4, 32,3, 13
4, 33,3, 14
4, 34,3, 15
4, 35,3, 15
4, 36,3, 15
4, 37,3, 15
4, 38,3, 14
4, 39,3, 14
4, 0,4, 15
4, 1,4, 14
4, 2,4, 14
4, 3,4, 15
4, 4,4, 15
4, 5,4, 15
4, 6,4, 15
4, 7,4, 15
4, 8,4, 14
4, 9,4, 14
4, 10,4, 15
4, 11,4, 14
4, 12,4, 13
4, 13,4, 15
4, 14,4, 15
4, 15,4, 15
4, 16,4, 15
4, 17,4, 15
4, 18,4, 15
4, 19,4, 15
4, 20,4, 14
4, 21,4, 15
4, 22,4, 15
4, 23,4, 15
4, 24,4, 15
4, 25,4, 15
4, 26,4, 15
4, 27,4, 15
4, 28,4, 15
4, 29,4, 14
4, 30,4, 14
4, 31,4, 14
4, 32,4, 14
4, 33,4, 14
4, 34,4, 15
4, 35,4, 15
4, 36,4, 15
4, 37,4, 15
4, 38,4, 15
4, 39,4, 14
5, 0,0, 15
5, 1,0, 15
5, 2,0, 15
5, 3,0, 14
5, 4,0, 15
5, 5,0, 15
5, 6,0, 15
5, 7,0, 15
5, 8,0, 15
5, 9,0, 15
5, 10,0, 14
5, 11,0, 15
5, 12,0, 15
5, 13,0, 15
5, 14,0, 15
5, 15,0, 15
5, 16,0, 15
5, 17,0, 15
5, 18,0, 15
5, 19,0, 15
5, 20,0, 15
5, 21,0, 15
5, 22,0, 15
5, 23,0, 15
5, 24,0, 15
5, 25,0, 14
5, 26,0, 15
5, 27,0, 14
5, 28,0, 15
5, 29,0, 15
5, 30,0, 15
5, 31,0, 15
5, 32,0, 15
5, 33,0, 15
5, 34,0, 15
5, 35,0, 15
5, 36,0, 14
5, 37,0, 14
5, 38,0, 15
5, 39,0, 15
5, 0,1, 15
5, 1,1, 15
5, 2,1, 15
5, 3,1, 15
5, 4,1, 15
5, 5,1, 15
5, 6,1, 15
5, 7,1, 14
5, 8,1, 15
5, 9,1, 15
5, 10,1, 15
5, 11,1, 15
5, 12,1, 15
5, 13,1, 15
5, 14,1, 15
5, 15,1, 15
5, 16,1, 15
5, 17,1, 15
5, 18,1, 15
5, 19,1, 15
5, 20,1, 14
5, 21,1, 15
5, 22,1, 15
5, 23,1, 15
5, 24,1, 15
5, 25,1, 15
5, 26,1, 14
5, 27,1, 15
5, 28,1, 15
5, 29,1, 15
5, 30,1, 15
5, 31,1, 15
5, 32,1, 15
5, 33,1, 15
5, 34,1, 15
5, 35,1, 15
5, 36,1, 15
5, 37,1, 13
5, 38,1, 15
5, 39,1, 15
5, 0,2, 14
5, 1,2, 15
5, 2,2, 15
5, 3,2, 15
5, 4,2, 15
5, 5,2, 15
5, 6,2, 15
5, 7,2, 14
5, 8,2, 14
5, 9,2, 15
5, 10,2, 14
5, 11,2, 14
5, 12,2, 15
5, 13,2, 15
5, 14,2, 14
5, 15,2, 15
5, 16,2, 15
5, 17,2, 15
5, 18,2, 15
5, 19,2, 15
5, 20,2, 15
5, 21,2, 15
5, 22,2, 15
5, 23,2, 14
5, 24,2, 15
5, 25,2, 14
5, 26,2, 15
5, 27,2, 15
5, 28,2, 15
5, 29,2, 14
5, 30,2, 15
5, 31,2, 15
5, 32,2, 15
5, 33,2, 14
5, 34,2, 15
5, 35,2, 15
5, 36,2, 15
5, 37,2, 15
5, 38,2, 15
5, 39,2, 15
5, 0,3, 15
5, 1,3, 15
5, 2,3, 15
5, 3,3, 14
5, 4,3, 15
5, 5,3, 15
5, 6,3, 15
5, 7,3, 15
5, 8,3, 15
5, 9,3, 15
5, 10,3, 15
5, 11,3, 15
5, 12,3, 14
5, 13,3, 15
5, 14,3, 15
5, 15,3, 15
5, 16,3, 15
5, 17,3, 15
5, 18,3, 15
5, 19,3, 15
5, 20,3, 15
5, 21,3, 15
5, 22,3, 15
5, 23,3, 15
5, 24,3, 13
5, 25,3, 15
5, 26,3, 14
5, 27,3, 15
5, 28,3, 15
5, 29,3, 15
5, 30,3, 14
5, 31,3, 15
5, 32,3, 15
5, 33,3, 14
5, 34,3, 15
5, 35,3, 15
5, 36,3, 15
5, 37,3, 15
5, 38,3, 15
5, 39,3, 15
5, 0,4, 15
5, 1,4, 14
5, 2,4, 15
5, 3,4, 15
5, 4,4, 15
5, 5,4, 15
5, 6,4, 15
5, 7,4, 15
5, 8,4, 14
5, 9,4, 15
5, 10,4, 15
5, 11,4, 15
5, 12,4, 14
5, 13,4, 15
5, 14,4, 15
5, 15,4, 15
5, 16,4, 15
5, 17,4, 15
5, 18,4, 15
5, 19,4, 15
5, 20,4, 15
5, 21,4, 15
5, 22,4, 15
5, 23,4, 15
5, 24,4, 15
5, 25,4, 15
5, 26,4, 15
5, 27,4, 15
5, 28,4, 15
5, 29,4, 14
5, 30,4, 15
5, 31,4, 14
5, 32,4, 15
5, 33,4, 15
5, 34,4, 15
5, 35,4, 15
5, 36,4, 15
5, 37,4, 15
5, 38,4, 15
5, 39,4, 15
6, 0,0, 15
6, 1,0, 15
6, 2,0, 15
6, 3,0, 15
6, 4,0, 15
6, 5,0, 15
6, 6,0, 15
6, 7,0, 15
6, 8,0, 15
6, 9,0, 15
6, 10,0, 14
6, 11,0, 15
6, 12,0, 15
6, 13,0, 15
6, 14,0, 15
6, 15,0, 15
6, 16,0, 15
6, 17,0, 15
6, 18,0, 15
6, 19,0, 15
6, 20,0, 15
6, 21,0, 15
6, 22,0, 15
6, 23,0, 15
6, 24,0, 15
6, 25,0, 15
6, 26,0, 15
6, 27,0, 15
6, 28,0, 15
6, 29,0, 15
6, 30,0, 15
6, 31,0, 15
6, 32,0, 15
6, 33,0, 15
6, 34,0, 15
6, 35,0, 15
6, 36,0, 14
6, 37,0, 14
6, 38,0, 15
6, 39,0, 15
6, 0,1, 15
6, 1,1, 15
6, 2,1, 15
6, 3,1, 15
6, 4,1, 15
6, 5,1, 15
6, 6,1, 15
6, 7,1, 15
6, 8,1, 15
6, 9,1, 15
6, 10,1, 15
6, 11,1, 15
6, 12,1, 15
6, 13,1, 15
6, 14,1, 15
6, 15,1, 15
6, 16,1, 15
6, 17,1, 15
6, 18,1, 15
6, 19,1, 15
6, 20,1, 15
6, 21,1, 15
6, 22,1, 15
6, 23,1, 15
6, 24,1, 15
6, 25,1, 15
6, 26,1, 14
6, 27,1, 15
6, 28,1, 15
6, 29,1, 15
6, 30,1, 15
6, 31,1, 15
6, 32,1, 15
6, 33,1, 15
6, 34,1, 15
6, 35,1, 15
6, 36,1, 15
6, 37,1, 13
6, 38,1, 15
6, 39,1, 15
6, 0,2, 14
6, 1,2, 15
6, 2,2, 15
6, 3,2, 15
6, 4,2, 15
6, 5,2, 15
6, 6,2, 15
6, 7,2, 15
6, 8,2, 15
6, 9,2, 15
6, 10,2, 14
6, 11,2, 14
6, 12,2, 15
6, 13,2, 15
6, 14,2, 14
6, 15,2, 15
6, 16,2, 15
6, 17,2, 15
6, 18,2, 15
6, 19,2, 15
6, 20,2, 15
6, 21,2, 15
6, 22,2, 15
6, 23,2, 15
6, 24,2, 15
6, 25,2, 14
6, 26,2, 15
6, 27,2, 15
6, 28,2, 15
6, 29,2, 14
6, 30,2, 15
6, 31,2, 15
6, 32,2, 15
6, 33,2, 14
6, 34,2, 15
6, 35,2, 15
6, 36,2, 15
6, 37,2, 15
6, 38,2, 15
6, 39,2, 15
6, 0,3, 15
6, 1,3, 15
6, 2,3, 15
6, 3,3, 15
6, 4,3, 15
6, 5,3, 15
6, 6,3, 15
6, 7,3, 15
6, 8,3, 15
6, 9,3, 15
6, 10,3, 15
6, 11,3, 15
6, 12,3, 14
6, 13,3, 15
6, 14,3, 15
6, 15,3, 15
6, 16,3, 15
6, 17,3, 15
6, 18,3, 15
6, 19,3, 15
6, 20,3, 15
6, 21,3, 15
6, 22,3, 15
6, 23,3, 15
6, 24,3, 15
6, 25,3, 15
6, 26,3, 15
6, 27,3, 15
6, 28,3, 15
6, 29,3, 15
6, 30,3, 15
6, 31,3, 15
6, 32,3, 15
6, 33,3, 15
6, 34,3, 15
6, 35,3, 15
6, 36,3, 15
6, 37,3, 15
6, 38,3, 15
6, 39,3, 15
6, 0,4, 15
6, 1,4, 15
6, 2,4, 15
6, 3,4, 15
6, 4,4, 15
6, 5,4, 15
6, 6,4, 15
6, 7,4, 15
6, 8,4, 15
6, 9,4, 15
6, 10,4, 15
6, 11,4, 15
6, 12,4, 15
6, 13,4, 15
6, 14,4, 15
6, 15,4, 15
6, 16,4, 15
6, 17,4, 15
6, 18,4, 15
6, 19,4, 15
6, 20,4, 15
6, 21,4, 15
6, 22,4, 15
6, 23,4, 15
6, 24,4, 15
6, 25,4, 15
6, 26,4, 15
6, 27,4, 15
6, 28,4, 15
6, 29,4, 14
6, 30,4, 15
6, 31,4, 15
6, 32,4, 15
6, 33,4, 15
6, 34,4, 15
6, 35,4, 15
6, 36,4, 15
