generation, x, y, fitness
1, 21,2, 14
1, 22,2, 14
1, 23,2, 13
1, 24,2, 12
1, 25,2, 10
1, 26,2, 14
1, 27,2, 15
1, 28,2, 11
1, 29,2, 15
1, 30,2, 12
1, 31,2, 12
1, 32,2, 12
1, 33,2, 14
1, 34,2, 14
1, 35,2, 14
1, 36,2, 14
1, 37,2, 13
1, 38,2, 14
1, 39,2, 12
1, 0,3, 13
1, 1,3, 14
1, 2,3, 14
1, 3,3, 13
1, 4,3, 14
1, 5,3, 12
1, 6,3, 13
1, 7,3, 10
1, 8,3, 12
1, 9,3, 13
1, 10,3, 14
1, 11,3, 14
1, 12,3, 15
1, 13,3, 14
1, 14,3, 13
1, 15,3, 14
1, 16,3, 13
1, 17,3, 12
1, 18,3, 14
1, 19,3, 14
1, 20,3, 14
1, 21,3, 13
1, 22,3, 12
1, 23,3, 12
1, 24,3, 13
1, 25,3, 14
1, 26,3, 14
1, 27,3, 12
1, 28,3, 15
1, 29,3, 15
1, 30,3, 14
1, 31,3, 14
1, 32,3, 11
1, 33,3, 12
1, 34,3, 10
1, 35,3, 14
1, 36,3, 12
1, 37,3, 14
1, 38,3, 13
1, 39,3, 10
1, 0,4, 12
1, 1,4, 14
1, 2,4, 14
1, 3,4, 14
1, 4,4, 14
1, 5,4, 10
1, 6,4, 13
1, 7,4, 13
1, 8,4, 14
1, 9,4, 11
1, 10,4, 12
1, 11,4, 13
1, 12,4, 14
1, 13,4, 12
1, 14,4, 13
1, 15,4, 13
1, 16,4, 15
1, 17,4, 14
1, 18,4, 10
1, 19,4, 14
1, 20,4, 14
1, 21,4, 12
1, 22,4, 13
1, 23,4, 15
1, 24,4, 13
1, 25,4, 14
1, 26,4, 14
1, 27,4, 14
1, 28,4, 14
1, 29,4, 14
1, 30,4, 14
1, 31,4, 14
1, 32,4, 14
1, 33,4, 14
1, 34,4, 12
1, 35,4, 12
1, 36,4, 13
1, 37,4, 12
1, 38,4, 14
1, 39,4, 10
2, 0,0, 11
2, 1,0, 11
2, 2,0, 10
2, 3,0, 9
2, 4,0, 12
2, 5,0, 9
2, 6,0, 9
2, 7,0, 11
2, 8,0, 11
2, 9,0, 10
2, 10,0, 11
2, 11,0, 11
2, 12,0, 10
2, 13,0, 9
2, 14,0, 12
2, 15,0, 11
2, 16,0, 12
2, 17,0, 12
2, 18,0, 12
2, 19,0, 12
2, 20,0, 11
2, 21,0, 12
2, 22,0, 13
2, 23,0, 13
2, 24,0, 12
2, 25,0, 12
2, 26,0, 12
2, 27,0, 13
2, 28,0, 11
2, 29,0, 12
2, 30,0, 12
2, 31,0, 9
2, 32,0, 12
2, 33,0, 12
2, 34,0, 11
2, 35,0, 9
2, 36,0, 11
2, 37,0, 9
2, 38,0, 11
2, 39,0, 12
2, 0,1, 12
2, 1,1, 9
2, 2,1, 12
2, 3,1, 12
2, 4,1, 12
2, 5,1, 9
2, 6,1, 11
2, 7,1, 9
2, 8,1, 10
2, 9,1, 11
2, 10,1, 11
2, 11,1, 11
2, 12,1, 11
2, 13,1, 11
2, 14,1, 11
2, 15,1, 11
2, 16,1, 10
2, 17,1, 11
2, 18,1, 11
2, 19,1, 12
2, 20,1, 9
2, 21,1, 10
2, 22,1, 11
2, 23,1, 11
2, 24,1, 12
2, 25,1, 12
2, 26,1, 12
2, 27,1, 13
2, 28,1, 10
2, 29,1, 10
2, 30,1, 12
2, 31,1, 10
2, 32,1, 9
2, 33,1, 11
2, 34,1, 11
2, 35,1, 12
2, 36,1, 12
2, 37,1, 12
2, 38,1, 11
2, 39,1, 12
2, 0,2, 12
2, 1,2, 12
2, 2,2, 11
2, 3,2, 12
2, 4,2, 11
2, 5,2, 11
2, 6,2, 10
2, 7,2, 11
2, 8,2, 11
2, 9,2, 13
2, 10,2, 13
2, 11,2, 13
2, 12,2, 12
2, 13,2, 11
2, 14,2, 11
2, 15,2, 11
2, 16,2, 9
2, 17,2, 13
2, 18,2, 12
2, 19,2, 12
2, 20,2, 12
2, 21,2, 12
2, 22,2, 10
2, 23,2, 11
2, 24,2, 10
2, 25,2, 11
2, 26,2, 11
2, 27,2, 10
2, 28,2, 11
2, 29,2, 12
2, 30,2, 11
2, 31,2, 9
2, 32,2, 9
2, 33,2, 9
2, 34,2, 11
2, 35,2, 12
2, 36,2, 12
2, 37,2, 13
2, 38,2, 11
2, 39,2, 12
2, 0,3, 11
2, 1,3, 10
2, 2,3, 11
2, 3,3, 9
2, 4,3, 11
2, 5,3, 11
2, 6,3, 10
2, 7,3, 10
2, 8,3, 10
2, 9,3, 13
2, 10,3, 11
2, 11,3, 12
2, 12,3, 13
2, 13,3, 11
2, 14,3, 10
2, 15,3, 11
2, 16,3, 12
2, 17,3, 10
2, 18,3, 11
2, 19,3, 12
2, 20,3, 11
2, 21,3, 10
2, 22,3, 9
2, 23,3, 8
2, 24,3, 12
2, 25,3, 9
2, 26,3, 11
2, 27,3, 9
2, 28,3, 13
2, 29,3, 11
2, 30,3, 11
2, 31,3, 11
2, 32,3, 11
2, 33,3, 9
2, 34,3, 9
2, 35,3, 12
2, 36,3, 11
2, 37,3, 9
2, 38,3, 11
2, 39,3, 11
2, 0,4, 13
2, 1,4, 12
2, 2,4, 11
2, 3,4, 11
2, 4,4, 12
2, 5,4, 11
2, 6,4, 9
2, 7,4, 12
2, 8,4, 12
2, 9,4, 12
2, 10,4, 12
2, 11,4, 10
2, 12,4, 11
2, 13,4, 10
2, 14,4, 12
2, 15,4, 12
2, 16,4, 13
2, 17,4, 11
2, 18,4, 10
2, 19,4, 10
2, 20,4, 11
2, 21,4, 10
2, 22,4, 9
2, 23,4, 9
2, 24,4, 9
2, 25,4, 12
2, 26,4, 10
2, 27,4, 11
2, 28,4, 10
2, 29,4, 11
2, 30,4, 11
2, 31,4, 12
2, 32,4, 12
2, 33,4, 10
2, 34,4, 12
2, 35,4, 12
2, 36,4, 12
2, 37,4, 11
2, 38,4, 10
2, 39,4, 12
